Pair,Ticker,Outright,LookThrough,Sector,SuperSector,Industry,Return,SuperSectorIndex,SuperSectorIndexReturn
MC130,GFRD LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,1.397787,SXQP Index,0.5819758
MC130,GFS LN Equity,0,-0.5,Support Services,Industrial Goods & Services,Industrials,0.1812251,SXNP Index,1.163616
MC130,GN5 ID Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,0,SXNP Index,1.163616
MC130,GNC LN Equity,0,-0.2,Food Producers,Food & Beverage,Consumer Goods,-1.333333,SX3P Index,0.2192515
MC130,GNK LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.1058574,SXTP Index,0.5615551
MC130,GNS LN Equity,0,-0.2,Pharmaceuticals & Biotechnology,Health Care,Health Care,-0.1447178,SXDP Index,0.646873
MC130,GOG LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-0.6369427,SXTP Index,0.5615551
MC130,GPOR IX Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,-1.136045,SX86P Index,0.4804201
MC130,GRG LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,-0.25,SXRP Index,0.6251879
MC130,GRI LN Equity,0,-0.1,Real Estate Investment & Services,Real Estate,Financials,1.335114,SX86P Index,0.4804201
MC130,GSS LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.4316547,SXFP Index,-0.1056954
MC130,HAS LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,1.805629,SXNP Index,1.163616
MC130,HFD LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,0.3921569,SXRP Index,0.6251879
MC130,HICL LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,-0.7586207,SXFP Index,-0.1056954
MC130,HIK LN Equity,0,-0.2,Pharmaceuticals & Biotechnology,Health Care,Health Care,2.367688,SXDP Index,0.646873
MC130,HILS LN Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.6085193,SXNP Index,1.163616
MC130,HMSO LN Equity,0,-0.5,Real Estate Investment Trusts,Real Estate,Financials,-0.6964809,SX86P Index,0.4804201
MC130,HOC LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,-1.372813,SXPP Index,-0.2781055
MC130,HRI LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.7662835,SXFP Index,-0.1056954
MC130,HSTG LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,-0.5067568,SXIP Index,0.0144087
MC130,HSV LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,0.9677419,SXNP Index,1.163616
MC130,HSX LN Equity,0,-0.5,Nonlife Insurance,Insurance,Financials,-0.1324503,SXIP Index,0.0144087
MC130,HTG LN Equity,0,-0.1,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,2.287582,SXEP Index,1.379135
MC130,HVPE LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,-0.1056954
MC130,HWDN LN Equity,0,-0.4,Support Services,Industrial Goods & Services,Industrials,-0.7792208,SXNP Index,1.163616
MC130,IBST LN Equity,0,-0.1,Construction & Materials,Construction & Materials,Industrials,0.7067138,SXOP Index,0.4328029
MC130,ICP LN Equity,0,-0.4,Financial Services,Financial Services,Financials,-0.7434945,SXFP Index,-0.1056954
MC130,IGG LN Equity,0,-0.4,Financial Services,Financial Services,Financials,-0.1734104,SXFP Index,-0.1056954
MC130,IHP LN Equity,0,-0.1,Financial Services,Financial Services,Financials,-2.284264,SXFP Index,-0.1056954
MC130,IMI LN Equity,0,-0.4,Industrial Engineering,Industrial Goods & Services,Industrials,2.394107,SXNP Index,1.163616
MC130,INCH LN Equity,0,-0.4,General Retailers,Retail,Consumer Services,1.335029,SXRP Index,0.6251879
MC130,INDV LN Equity,0,-0.3,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.2651817,SXDP Index,0.646873
MC130,INPP LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,-0.6925208,SXFP Index,-0.1056954
MC130,INTU LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,0.4539386,SX86P Index,0.4804201
MC130,INVP LN Equity,0,-0.4,Financial Services,Financial Services,Financials,-1.760563,SXFP Index,-0.1056954
MC130,IPO LN Equity,0,-0.2,Financial Services,Financial Services,Financials,-0.3076923,SXFP Index,-0.1056954
MC130,ISAT LN Equity,0,-0.3,Mobile Telecommunications,Telecommunications,Telecommunications,1.774691,SXKP Index,-0.4873369
MC130,IWG LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,-0.5167959,SXNP Index,1.163616
MC130,JAM LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,1.175088,SXFP Index,-0.1056954
MC130,JD/ LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,1.732948,SXRP Index,0.6251879
MC130,JDW LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,0.4846527,SXTP Index,0.5615551
MC130,JEO LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.1265823,SXFP Index,-0.1056954
MC130,JFJ LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,1.106195,SXFP Index,-0.1056954
MC130,JII LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.4341534,SXFP Index,-0.1056954
MC130,JLG LN Equity,0,-0.2,Financial Services,Financial Services,Financials,-0.2877698,SXFP Index,-0.1056954
MC130,JLIF LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.3378378,SXFP Index,-0.1056954
MC130,JLT LN Equity,0,-0.2,Nonlife Insurance,Insurance,Financials,1.674277,SXIP Index,0.0144087
MC130,JMG LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.2336449,SXFP Index,-0.1056954
MC130,JUP LN Equity,0,-0.2,Financial Services,Financial Services,Financials,-0.02250225,SXFP Index,-0.1056954
MC130,JUST LN Equity,0,-0.1,Life Insurance,Insurance,Financials,0.3065134,SXIP Index,0.0144087
MC130,KAZ LN Equity,0,-0.2,Mining,Basic Resources,Basic Materials,-0.7759229,SXPP Index,-0.2781055
MC130,KIE LN Equity,0,-0.1,Construction & Materials,Construction & Materials,Industrials,4.278075,SXOP Index,0.4328029
MC130,LMP LN Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,0.7629428,SX86P Index,0.4804201
MC130,LRD LN Equity,0,-0.1,Technology Hardware & Equipment,Technology,Technology,0,SX8P Index,1.215296
MC130,LRE LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,0,SXIP Index,0.0144087
MC130,MAB LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-1,SXTP Index,0.5615551
MC130,MCS LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-1.283317,SXQP Index,0.5819758
MC130,MDC LN Equity,0,-0.2,Health Care Equipment & Services,Health Care,Health Care,-2.38795,SXDP Index,0.646873
MC130,MERL LN Equity,0,-0.3,Travel & Leisure,Travel & Leisure,Consumer Services,0.2442002,SXTP Index,0.5615551
MC130,MGAM LN Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0.3754693,SXNP Index,1.163616
MC130,MGGT LN Equity,0,-0.5,Aerospace & Defense,Industrial Goods & Services,Industrials,1.013758,SXNP Index,1.163616
MC130,MLC LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-0.5424955,SXTP Index,0.5615551
MC130,MNKS LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.7092199,SXFP Index,-0.1056954
MC130,MONY LN Equity,0,-0.2,Media,Media,Consumer Services,1.46171,SXMP Index,0.9075618
MC130,MRCM IX Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.2764977,SXFP Index,-0.1056954
MC130,MSLH LN Equity,0,-0.1,Construction & Materials,Construction & Materials,Industrials,1.199041,SXOP Index,0.4328029
MC130,MTRO LN Equity,0,-0.3,Banks,Banks,Financials,0.1199041,SX7P Index,-0.6109482
MC130,MYI LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.3496504,SXFP Index,-0.1056954
MC130,NBLS LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.1066098,SXFP Index,-0.1056954
MC130,NEX LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,-0.04805382,SXTP Index,0.5615551
MC130,NRR LN Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,0,SX86P Index,0.4804201
MC130,NXG LN Equity,0,-0.4,Financial Services,Financial Services,Financials,0.7912958,SXFP Index,-0.1056954
MC130,OSB LN Equity,0,-0.1,Financial Services,Financial Services,Financials,-0.8451957,SXFP Index,-0.1056954
MC130,OTB LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-1.568627,SXTP Index,0.5615551
MC130,PAG LN Equity,0,-0.1,Financial Services,Financial Services,Financials,0.1912046,SXFP Index,-0.1056954
MC130,PAGE LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,1.545064,SXNP Index,1.163616
MC130,PCT LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.933126,SXFP Index,-0.1056954
MC130,PFC LN Equity,0,-0.2,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,1.797268,SXEP Index,1.379135
MC130,PFG LN Equity,0,-0.2,Financial Services,Financial Services,Financials,4.080956,SXFP Index,-0.1056954
MC130,PHNX LN Equity,0,-0.5,Life Insurance,Insurance,Financials,0.2965159,SXIP Index,0.0144087
MC130,PHP PZ Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,0,SX86P Index,0.4804201
MC130,PIN LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.4901961,SXFP Index,-0.1056954
MC130,PLI LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.5555556,SXFP Index,-0.1056954
MC130,PLP LN Equity,0,-0.1,Construction & Materials,Construction & Materials,Industrials,-0.4190676,SXOP Index,0.4328029
MC130,PMO LN Equity,0,-0.1,Oil & Gas Producers,Oil & Gas,Oil & Gas,3.474904,SXEP Index,1.379135
MC130,PNL LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.3773585,SXFP Index,-0.1056954
MC130,PNN LN Equity,0,-0.4,"Gas, Water & Multiutilities",Utilities,Utilities,-4.670051,SX6P Index,-0.4399267
MC130,POLY LN Equity,0,-0.2,Mining,Basic Resources,Basic Materials,-1.235294,SXPP Index,-0.2781055
MC130,PRSM LN Equity,31.8,0,Software & Computer Services,Technology,Technology,3.104213,SX8P Index,1.215296
MC130,PSH LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,0.3571429,SXFP Index,-0.1056954
MC130,PTEC LN Equity,0,-0.3,Travel & Leisure,Travel & Leisure,Consumer Services,-1.750381,SXTP Index,0.5615551
MC130,PZC LN Equity,0,-0.1,Personal Goods,Personal & Household Goods,Consumer Goods,0.5212858,SXQP Index,0.5819758
MC130,QLT LN Equity,0,-0.3,Financial Services,Financial Services,Financials,0.8387942,SXFP Index,-0.1056954
MC130,QQ/ LN Equity,0,-0.2,Aerospace & Defense,Industrial Goods & Services,Industrials,0.3246753,SXNP Index,1.163616
MC130,RAT LN Equity,0,-0.2,Financial Services,Financial Services,Financials,0,SXFP Index,-0.1056954
MC130,RCP LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,-0.1056954
MC130,RDI LN Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,-0.9735744,SX86P Index,0.4804201
MC130,RDW LN Equity,0,-0.2,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.9541985,SXQP Index,0.5819758
MC130,RHIM LN Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,-1.991342,SXNP Index,1.163616
MC130,ROR LN Equity,0,-0.3,Industrial Engineering,Industrial Goods & Services,Industrials,0.6410257,SXNP Index,1.163616
MC130,RPC LN Equity,0,-0.4,General Industrials,Industrial Goods & Services,Industrials,1.324682,SXNP Index,1.163616
MC130,RSE LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,-0.1056954
MC130,RSW LN Equity,0,-0.2,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,2.917047,SXNP Index,1.163616
MC130,RWI LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,-1.453104,SXNP Index,1.163616
MC130,SAFE LN Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,2.835539,SX86P Index,0.4804201
MC130,SAGA LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,-0.6329114,SXRP Index,0.6251879
MC130,SCIN LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,-0.1056954
MC130,SCT LN Equity,0,-0.1,Software & Computer Services,Technology,Technology,7.032349,SX8P Index,1.215296
MC130,SDP LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,-0.1056954
MC130,SDRY LN Equity,0,-0.1,Personal Goods,Personal & Household Goods,Consumer Goods,0.2985075,SXQP Index,0.5819758
MC130,SEQI LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.4444444,SXFP Index,-0.1056954
MC130,SGC LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-2.094886,SXTP Index,0.5615551
MC130,SHB LN Equity,0,-0.3,Real Estate Investment Trusts,Real Estate,Financials,-0.05382131,SX86P Index,0.4804201
MC130,SHI LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,0.9870919,SXNP Index,1.163616
MC130,SMP LN Equity,0,-0.1,Real Estate Investment & Services,Real Estate,Financials,-0.3505258,SX86P Index,0.4804201
MC130,SMWH LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,0.2512563,SXRP Index,0.6251879
MC130,SNN LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,0.867052,SXNP Index,1.163616
MC130,SNR LN Equity,0,-0.2,Aerospace & Defense,Industrial Goods & Services,Industrials,3.438975,SXNP Index,1.163616
MC130,SOPH LN Equity,0,-0.2,Software & Computer Services,Technology,Technology,1.851852,SX8P Index,1.215296
MC130,SPD LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,0.6722689,SXRP Index,0.6251879
MC130,SPI LN Equity,0,-0.1,Health Care Equipment & Services,Health Care,Health Care,0.3167062,SXDP Index,0.646873
MC130,SPX LN Equity,0,-0.6,Industrial Engineering,Industrial Goods & Services,Industrials,2.427565,SXNP Index,1.163616
MC130,SRP LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,-0.05285412,SXNP Index,1.163616
MC130,SSPG LN Equity,0,-0.3,Travel & Leisure,Travel & Leisure,Consumer Services,0.77101,SXTP Index,0.5615551
MC130,STOB LN Equity,0,-0.1,Industrial Transportation,Industrial Goods & Services,Industrials,1.057082,SXNP Index,1.163616
MC130,SVS LN Equity,0,-0.1,Real Estate Investment & Services,Real Estate,Financials,0.2918856,SX86P Index,0.4804201
MC130,SXS LN Equity,0,-0.4,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,1.325019,SXNP Index,1.163616
MC130,SXX LN Equity,0,-0.2,Chemicals,Chemicals,Basic Materials,0.2994012,SX4P Index,0.7524279
MC130,SYNC LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.8992805,SXFP Index,-0.1056954
MC130,SYNT LN Equity,0,-0.2,Chemicals,Chemicals,Basic Materials,-0.0952381,SX4P Index,0.7524279
MC130,TALK LN Equity,0,-0.1,Fixed Line Telecommunications,Telecommunications,Telecommunications,-1.258389,SXKP Index,-0.4873369
MC130,TATE LN Equity,0,-0.4,Food Producers,Food & Beverage,Consumer Goods,0.1209555,SX3P Index,0.2192515
MC130,TBCG LN Equity,0,-0.1,Banks,Banks,Financials,-0.3416857,SX7P Index,-0.6109482
MC130,TCAP LN Equity,0,-0.3,Financial Services,Financial Services,Financials,-35.91147,SXFP Index,-0.1056954
MC130,TCG LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0,SXTP Index,0.5615551
MC130,TED LN Equity,0,-0.1,Personal Goods,Personal & Household Goods,Consumer Goods,5.267938,SXQP Index,0.5819758
MC130,TEM LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,-0.1056954
MC130,TEP LN Equity,0,-0.1,Fixed Line Telecommunications,Telecommunications,Telecommunications,0.3521127,SXKP Index,-0.4873369
MC130,TLW LN Equity,0,-0.4,Oil & Gas Producers,Oil & Gas,Oil & Gas,1.936842,SXEP Index,1.379135
MC130,TMPL LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.1506024,SXFP Index,-0.1056954
MC130,TPK LN Equity,0,-0.4,Support Services,Industrial Goods & Services,Industrials,-0.7868384,SXNP Index,1.163616
MC130,TRIG LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.1851852,SXFP Index,-0.1056954
MC130,TRY LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,-0.5924171,SXFP Index,-0.1056954
MC130,UDG LN Equity,0,-0.2,Health Care Equipment & Services,Health Care,Health Care,-0.7738096,SXDP Index,0.646873
MC130,UKCM LN Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,0,SX86P Index,0.4804201
MC130,UKW LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.1602564,SXFP Index,-0.1056954
MC130,ULE LN Equity,0,-0.1,Aerospace & Defense,Industrial Goods & Services,Industrials,2.259215,SXNP Index,1.163616
MC130,UTG LN Equity,0,-0.3,Real Estate Investment Trusts,Real Estate,Financials,0.4250152,SX86P Index,0.4804201
MC130,VCT LN Equity,0,-0.3,Chemicals,Chemicals,Basic Materials,1.143241,SX4P Index,0.7524279
MC130,VED LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,0.2430134,SXPP Index,-0.2781055
MC130,VEIL LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,1.240695,SXFP Index,-0.1056954
MC130,VM/ LN Equity,0,-0.1,Banks,Banks,Financials,-1.214268,SX7P Index,-0.6109482
MC130,VOF LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.9708738,SXFP Index,-0.1056954
MC130,VSVS LN Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,0.2575107,SXNP Index,1.163616
MC130,WEIR LN Equity,0,-0.6,Industrial Engineering,Industrial Goods & Services,Industrials,1.994446,SXNP Index,1.163616
MC130,WG/ LN Equity,0,-0.5,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,2.634084,SXEP Index,1.379135
MC130,WIZZ LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,-0.2179836,SXTP Index,0.5615551
MC130,WKP LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,0.9433962,SX86P Index,0.4804201
MC130,WMH LN Equity,0,-0.3,Travel & Leisure,Travel & Leisure,Consumer Services,1.664402,SXTP Index,0.5615551
MC130,WTAN LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,-0.1056954
MC130,WWH LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,-0.5454546,SXFP Index,-0.1056954
MC130,ZPG LN Equity,0,-0.2,Media,Media,Consumer Services,0.2043318,SXMP Index,0.9075618
MC132,3IN LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,-0.2388189,SXFP Index,-0.1056954
MC132,888 LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,1.55521,SXTP Index,0.5615551
MC132,AA/ LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,-1.977066,SXNP Index,1.163616
MC132,AGK LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,1.823708,SXNP Index,1.163616
MC132,AGR LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,0.5263158,SX86P Index,0.4804201
MC132,ASCL LN Equity,0,-0.3,Media,Media,Consumer Services,5.416667,SXMP Index,0.9075618
MC132,ASHM LN Equity,0,-0.3,Financial Services,Financial Services,Financials,-2.5,SXFP Index,-0.1056954
MC132,ASL LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,-0.8645533,SXFP Index,-0.1056954
MC132,ATST LN Equity,0,-0.5,Equity Investment Instruments,Financial Services,Financials,0.2635046,SXFP Index,-0.1056954
MC132,AUTO LN Equity,0,-0.7,Media,Media,Consumer Services,-0.0941398,SXMP Index,0.9075618
