Manager,Ticker,Outright,LookThrough,Sector,SuperSector,Industry,Return,SuperSectorIndex,SuperSectorIndexReturn
MC,ELSSF US Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,0,SXNP Index,0.650126
MC,ELTA LN Equity,67.8,0,Equity Investment Instruments,Financial Services,Financials,1.331854,SXFP Index,0.905816
MC,EMG LN Equity,0,-2.4,Financial Services,Financial Services,Financials,0.5714286,SXFP Index,0.905816
MC,ENOG LN Equity,0,-0.3,Oil & Gas Producers,Oil & Gas,Oil & Gas,-2.052239,SXEP Index,1.100116
MC,EO FP Equity,0,-0.7,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.2323266,SXAP Index,0.5500247
MC,EPIA SS Equity,0,-0.3,Industrial Engineering,Industrial Goods & Services,Industrials,0.8126736,SXNP Index,0.650126
MC,EQN LN Equity,0,-0.7,Support Services,Industrial Goods & Services,Industrials,-1.077586,SXNP Index,0.650126
MC,ERM LN Equity,0,-0.5,Media,Media,Consumer Services,1.608187,SXMP Index,0.5542246
MC,ESL LN Equity,15,0,Industrial Transportation,Industrial Goods & Services,Industrials,0,SXNP Index,0.650126
MC,ESNT LN Equity,0,-1.1,Support Services,Industrial Goods & Services,Industrials,-1.63385,SXNP Index,0.650126
MC,ESUR LN Equity,0,-0.5,Nonlife Insurance,Insurance,Financials,-0.4651163,SXIP Index,1.062417
MC,ETO LN Equity,0,-1.2,Media,Media,Consumer Services,1.010101,SXMP Index,0.5542246
MC,EVR LN Equity,0,-0.1,Industrial Metals & Mining,Basic Resources,Basic Materials,2.277349,SXPP Index,-0.653875
MC,EXPN LN Equity,0,-2,Support Services,Industrial Goods & Services,Industrials,0.8310992,SXNP Index,0.650126
MC,EZJ LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.3362886,SXTP Index,0.6633038
MC,FCA IM Equity,0,-2.8,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.0244828,SXAP Index,0.5500247
MC,FCPT LN Equity,0,-0.6,Real Estate Investment & Services,Real Estate,Financials,-0.265252,SX86P Index,0.3669621
MC,FCS LN Equity,0,-0.6,Equity Investment Instruments,Financial Services,Financials,-0.3546099,SXFP Index,0.905816
MC,FCSS LN Equity,0,-0.7,Equity Investment Instruments,Financial Services,Financials,0.2105263,SXFP Index,0.905816
MC,FDM LN Equity,0,-0.6,Software & Computer Services,Technology,Technology,1.880878,SX8P Index,0.2669742
MC,FDP LN Equity,27.6,0,Software & Computer Services,Technology,Technology,-0.877193,SX8P Index,0.2669742
MC,FDSA LN Equity,0,-1.1,Software & Computer Services,Technology,Technology,0,SX8P Index,0.2669742
MC,FERG LN Equity,0,-1.7,Support Services,Industrial Goods & Services,Industrials,0.3656915,SXNP Index,0.650126
MC,FEV LN Equity,0,-0.7,Equity Investment Instruments,Financial Services,Financials,2.272727,SXFP Index,0.905816
MC,FGP LN Equity,0,-0.9,Travel & Leisure,Travel & Leisure,Consumer Services,1.792115,SXTP Index,0.6633038
MC,FGT LN Equity,0,-1,Equity Investment Instruments,Financial Services,Financials,0.4962779,SXFP Index,0.905816
MC,FHZN SW Equity,0,-0.2,Industrial Transportation,Industrial Goods & Services,Industrials,1.650825,SXNP Index,0.650126
MC,FI/N SW Equity,0,-0.3,Industrial Engineering,Industrial Goods & Services,Industrials,-0.64,SXNP Index,0.650126
MC,FR FP Equity,0,-1.8,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.1083424,SXAP Index,0.5500247
MC,FRA GR Equity,0,-0.2,Industrial Transportation,Industrial Goods & Services,Industrials,0.04914005,SXNP Index,0.650126
MC,FRCL LN Equity,0,-2.8,Equity Investment Instruments,Financial Services,Financials,0.1451379,SXFP Index,0.905816
MC,FRES LN Equity,0,-0.8,Mining,Basic Resources,Basic Materials,2.06278,SXPP Index,-0.653875
MC,FSJ LN Equity,0,-0.5,Industrial Transportation,Industrial Goods & Services,Industrials,-0.2275313,SXNP Index,0.650126
MC,FSV LN Equity,0,-0.4,Equity Investment Instruments,Financial Services,Financials,-0.3703704,SXFP Index,0.905816
MC,FXPO LN Equity,0,-0.5,Industrial Metals & Mining,Basic Resources,Basic Materials,-1.200218,SXPP Index,-0.653875
MC,G1A GR Equity,0,-0.3,Industrial Engineering,Industrial Goods & Services,Industrials,-0.3885553,SXNP Index,0.650126
MC,GAW LN Equity,0,-0.8,Leisure Goods,Personal & Household Goods,Consumer Goods,-0.4942339,SXQP Index,1.072337
MC,GCP LN Equity,0,-0.8,Equity Investment Instruments,Financial Services,Financials,-0.1666667,SXFP Index,0.905816
MC,GET FP Equity,0,-0.3,Industrial Transportation,Industrial Goods & Services,Industrials,-0.1267427,SXNP Index,0.650126
MC,GFRD LN Equity,0,-0.8,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.8823529,SXQP Index,1.072337
MC,GFS LN Equity,-18.9,-3.9,Support Services,Industrial Goods & Services,Industrials,0.8396947,SXNP Index,0.650126
MC,GLEN LN Equity,0,-16,Mining,Basic Resources,Basic Materials,-8.101918,SXPP Index,-0.653875
MC,GLJ GR Equity,0,-0.1,Financial Services,Financial Services,Financials,3.480041,SXFP Index,0.905816
MC,GLO LN Equity,19.5,-0.3,Electricity,Utilities,Utilities,-1.709402,SX6P Index,1.683118
MC,GN5 ID Equity,0,-1.5,Support Services,Industrial Goods & Services,Industrials,0,SXNP Index,0.650126
MC,GNC LN Equity,0,-1,Food Producers,Food & Beverage,Consumer Goods,0.1077006,SX3P Index,1.030116
MC,GNK LN Equity,0,-1.3,Travel & Leisure,Travel & Leisure,Consumer Services,0,SXTP Index,0.6633038
MC,GNS LN Equity,0,-1.2,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.977186,SXDP Index,0.9666694
MC,GOG LN Equity,0,-0.6,Travel & Leisure,Travel & Leisure,Consumer Services,-0.8962868,SXTP Index,0.6633038
MC,GPOR IX Equity,0,-1.7,Real Estate Investment Trusts,Real Estate,Financials,-1.527252,SX86P Index,0.3669621
MC,GRG LN Equity,0,-0.8,Food & Drug Retailers,Retail,Consumer Services,0.2985075,SXRP Index,0.6456596
MC,GRI LN Equity,0,-1.1,Real Estate Investment & Services,Real Estate,Financials,0.2629849,SX86P Index,0.3669621
MC,GSK LN Equity,0,-3.7,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.700501,SXDP Index,0.9666694
MC,GSS LN Equity,0,-0.7,Equity Investment Instruments,Financial Services,Financials,0.7256894,SXFP Index,0.905816
MC,GVC LN Equity,0,-1,Travel & Leisure,Travel & Leisure,Consumer Services,1.254826,SXTP Index,0.6633038
MC,HAS LN Equity,0,-2.4,Support Services,Industrial Goods & Services,Industrials,0.5482456,SXNP Index,0.650126
MC,HFD LN Equity,0,-1.1,General Retailers,Retail,Consumer Services,0.9714286,SXRP Index,0.6456596
MC,HICL LN Equity,0,-1.9,Equity Investment Instruments,Financial Services,Financials,0.1393728,SXFP Index,0.905816
MC,HIK LN Equity,0,-1.6,Pharmaceuticals & Biotechnology,Health Care,Health Care,2.341839,SXDP Index,0.9666694
MC,HILS LN Equity,0,-0.9,Industrial Engineering,Industrial Goods & Services,Industrials,-0.6048387,SXNP Index,0.650126
MC,HL/ LN Equity,0,-0.3,Financial Services,Financial Services,Financials,0.8468052,SXFP Index,0.905816
MC,HLE GR Equity,0,-0.3,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.9745763,SXAP Index,0.5500247
MC,HLMA LN Equity,0,-1.2,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,-0.2227172,SXNP Index,0.650126
MC,HMSO LN Equity,0,-3.6,Real Estate Investment Trusts,Real Estate,Financials,1.228879,SX86P Index,0.3669621
MC,HO FP Equity,0,-0.7,Aerospace & Defense,Industrial Goods & Services,Industrials,0.3671409,SXNP Index,0.650126
MC,HOC LN Equity,0,-0.7,Mining,Basic Resources,Basic Materials,2.348066,SXPP Index,-0.653875
MC,HRI LN Equity,0,-0.7,Equity Investment Instruments,Financial Services,Financials,-0.3787879,SXFP Index,0.905816
MC,HSBA LN Equity,0,-22.8,Banks,Banks,Financials,0.7727533,SX7P Index,0.6701741
MC,HSTG LN Equity,0,-0.7,Nonlife Insurance,Insurance,Financials,-6.106265,SXIP Index,1.062417
MC,HSV LN Equity,0,-2,Support Services,Industrial Goods & Services,Industrials,2.802691,SXNP Index,0.650126
MC,HSX LN Equity,0,-3.7,Nonlife Insurance,Insurance,Financials,-0.3309067,SXIP Index,1.062417
MC,HTG LN Equity,0,-0.9,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,-0.6578947,SXEP Index,1.100116
MC,HUH1V FH Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,0.4523425,SXNP Index,0.650126
MC,HVPE LN Equity,0,-0.8,Equity Investment Instruments,Financial Services,Financials,0.15625,SXFP Index,0.905816
MC,HWDN LN Equity,0,-3,Support Services,Industrial Goods & Services,Industrials,0.7183365,SXNP Index,0.650126
MC,IAG LN Equity,0,-0.5,Travel & Leisure,Travel & Leisure,Consumer Services,1.530925,SXTP Index,0.6633038
MC,IBST LN Equity,0,-1,Construction & Materials,Construction & Materials,Industrials,-0.06747638,SXOP Index,0.8841428
MC,ICP LN Equity,0,-2.7,Financial Services,Financial Services,Financials,0.4699248,SXFP Index,0.905816
MC,IGG LN Equity,0,-2.7,Financial Services,Financial Services,Financials,-0.1762632,SXFP Index,0.905816
MC,IHG LN Equity,0,-0.4,Travel & Leisure,Travel & Leisure,Consumer Services,0.1934236,SXTP Index,0.6633038
MC,IHP LN Equity,0,-0.6,Financial Services,Financial Services,Financials,0.5494506,SXFP Index,0.905816
MC,III LN Equity,18.8,-0.4,Financial Services,Financial Services,Financials,0.1571268,SXFP Index,0.905816
MC,IMB LN Equity,0,-1.3,Tobacco,Personal & Household Goods,Consumer Goods,1.716207,SXQP Index,1.072337
MC,IMI LN Equity,0,-2.9,Industrial Engineering,Industrial Goods & Services,Industrials,-0.270514,SXNP Index,0.650126
MC,INCH LN Equity,0,-5.2,General Retailers,Retail,Consumer Services,1.109661,SXRP Index,0.6456596
MC,INDV LN Equity,0,-2.4,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.5333334,SXDP Index,0.9666694
MC,INF LN Equity,0,-1.7,Media,Media,Consumer Services,0.0715137,SXMP Index,0.5542246
MC,INPP LN Equity,0,-1.5,Equity Investment Instruments,Financial Services,Financials,-0.140647,SXFP Index,0.905816
MC,INTU LN Equity,0,-1.2,Real Estate Investment Trusts,Real Estate,Financials,0.5320638,SX86P Index,0.3669621
MC,INVP LN Equity,0,-3,Financial Services,Financial Services,Financials,1.849755,SXFP Index,0.905816
MC,IPO LN Equity,0,-1,Financial Services,Financial Services,Financials,-0.1538462,SXFP Index,0.905816
MC,ISAT LN Equity,0,-2.2,Mobile Telecommunications,Telecommunications,Telecommunications,-6.061719,SXKP Index,1.884442
MC,ISS DC Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,0.8784096,SXNP Index,0.650126
MC,ITRK LN Equity,0,-1.1,Support Services,Industrial Goods & Services,Industrials,0.4265908,SXNP Index,0.650126
MC,ITV LN Equity,0,-1.1,Media,Media,Consumer Services,-0.05847953,SXMP Index,0.5542246
MC,IWG LN Equity,0,-2,Support Services,Industrial Goods & Services,Industrials,0.6666667,SXNP Index,0.650126
MC,JAM LN Equity,0,-0.7,Equity Investment Instruments,Financial Services,Financials,0.3571429,SXFP Index,0.905816
MC,JD/ LN Equity,0,-2.6,General Retailers,Retail,Consumer Services,0.1122083,SXRP Index,0.6456596
MC,JDW LN Equity,0,-0.8,Travel & Leisure,Travel & Leisure,Consumer Services,0.08123477,SXTP Index,0.6633038
MC,JE/ LN Equity,0,-4,General Retailers,Retail,Consumer Services,2.074689,SXRP Index,0.6456596
MC,JEO LN Equity,0,-0.6,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,0.905816
MC,JFJ LN Equity,0,-0.6,Equity Investment Instruments,Financial Services,Financials,-0.2188184,SXFP Index,0.905816
MC,JII LN Equity,0,-0.5,Equity Investment Instruments,Financial Services,Financials,0.5856515,SXFP Index,0.905816
MC,JLG LN Equity,0,-1,Financial Services,Financial Services,Financials,-0.2909091,SXFP Index,0.905816
MC,JLIF LN Equity,0,-0.7,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,0.905816
MC,JLT LN Equity,0,-1.2,Nonlife Insurance,Insurance,Financials,0.7788162,SXIP Index,1.062417
MC,JMAT LN Equity,0,-0.3,Chemicals,Chemicals,Basic Materials,0.1689665,SX4P Index,0.5173808
MC,JMG LN Equity,0,-0.8,Equity Investment Instruments,Financial Services,Financials,0.6009616,SXFP Index,0.905816
MC,JUP LN Equity,0,-1.6,Financial Services,Financial Services,Financials,1.163321,SXFP Index,0.905816
MC,JUST LN Equity,0,-1.1,Life Insurance,Insurance,Financials,1.949026,SXIP Index,1.062417
MC,KAZ LN Equity,30.1,-2.3,Mining,Basic Resources,Basic Materials,1.694915,SXPP Index,-0.653875
MC,KCR FH Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.3471218,SXNP Index,0.650126
MC,KGF LN Equity,0,-5.8,General Retailers,Retail,Consumer Services,0.067659,SXRP Index,0.6456596
MC,KGX GR Equity,0,-0.2,Industrial Engineering,Industrial Goods & Services,Industrials,4.682489,SXNP Index,0.650126
MC,KIE LN Equity,0,-0.7,Construction & Materials,Construction & Materials,Industrials,-0.4271223,SXOP Index,0.8841428
MC,KNEBV FH Equity,0,-1,Industrial Engineering,Industrial Goods & Services,Industrials,0.6511628,SXNP Index,0.650126
MC,KNIN SW Equity,0,-0.4,Industrial Transportation,Industrial Goods & Services,Industrials,2.136317,SXNP Index,0.650126
MC,LAND LN Equity,0,-0.3,Real Estate Investment Trusts,Real Estate,Financials,0.2516515,SX86P Index,0.3669621
MC,LDO IM Equity,0,-0.2,Aerospace & Defense,Industrial Goods & Services,Industrials,2.676864,SXNP Index,0.650126
MC,LGEN LN Equity,0,-0.8,Life Insurance,Insurance,Financials,0.843235,SXIP Index,1.062417
MC,LIGHT NA Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,3.461006,SXNP Index,0.650126
MC,LLOY LN Equity,-42,-7.2,Banks,Banks,Financials,-0.4814636,SX7P Index,0.6701741
MC,LMP LN Equity,0,-1,Real Estate Investment Trusts,Real Estate,Financials,0.05434782,SX86P Index,0.3669621
MC,LOOMB SS Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,-0.456026,SXNP Index,0.650126
MC,LR FP Equity,0,-1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0.9023526,SXNP Index,0.650126
MC,LRD LN Equity,0,-0.7,Technology Hardware & Equipment,Technology,Technology,0,SX8P Index,0.2669742
MC,LRE LN Equity,0,-1,Nonlife Insurance,Insurance,Financials,-0.3571429,SXIP Index,1.062417
MC,LSE LN Equity,68.3,-0.7,Financial Services,Financial Services,Financials,1.070859,SXFP Index,0.905816
MC,MAB LN Equity,0,-0.4,Travel & Leisure,Travel & Leisure,Consumer Services,0,SXTP Index,0.6633038
MC,MAERSKB DC Equity,0,-0.4,Industrial Transportation,Industrial Goods & Services,Industrials,0.7088608,SXNP Index,0.650126
MC,MAN GR Equity,0,-0.2,Industrial Engineering,Industrial Goods & Services,Industrials,-0.4166667,SXNP Index,0.650126
MC,MCRO LN Equity,0,-1,Software & Computer Services,Technology,Technology,-8.038705,SX8P Index,0.2669742
MC,MCS LN Equity,0,-0.5,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-1.253133,SXQP Index,1.072337
MC,MDC LN Equity,0,-1.5,Health Care Equipment & Services,Health Care,Health Care,2.092212,SXDP Index,0.9666694
MC,MERL LN Equity,0,-2.3,Travel & Leisure,Travel & Leisure,Consumer Services,2.564103,SXTP Index,0.6633038
MC,METSO FH Equity,0,-0.2,Industrial Engineering,Industrial Goods & Services,Industrials,0.5681818,SXNP Index,0.650126
MC,MGAM LN Equity,0,-0.7,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0,SXNP Index,0.650126
MC,MGGT LN Equity,0,-3.7,Aerospace & Defense,Industrial Goods & Services,Industrials,0.610454,SXNP Index,0.650126
MC,MKS LN Equity,0,-3.7,General Retailers,Retail,Consumer Services,0.4690117,SXRP Index,0.6456596
MC,ML FP Equity,0,-2.9,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.04830918,SXAP Index,0.5500247
MC,MLC LN Equity,0,-0.5,Travel & Leisure,Travel & Leisure,Consumer Services,1.313321,SXTP Index,0.6633038
MC,MNDI LN Equity,0,-0.4,Forestry & Paper,Basic Resources,Basic Materials,0.3942829,SXPP Index,-0.653875
MC,MNKS LN Equity,0,-1.4,Equity Investment Instruments,Financial Services,Financials,0.4807692,SXFP Index,0.905816
MC,MONY LN Equity,0,-1.4,Media,Media,Consumer Services,0.6709265,SXMP Index,0.5542246
MC,MRCM IX Equity,0,-1.3,Equity Investment Instruments,Financial Services,Financials,0.0691085,SXFP Index,0.905816
MC,MRO LN Equity,80,-0.5,Construction & Materials,Construction & Materials,Industrials,0.9161041,SXOP Index,0.8841428
MC,MRW LN Equity,-30.2,-0.3,Food & Drug Retailers,Retail,Consumer Services,0.4809619,SXRP Index,0.6456596
MC,MSLH LN Equity,0,-0.6,Construction & Materials,Construction & Materials,Industrials,-0.2952756,SXOP Index,0.8841428
MC,MTRO LN Equity,0,-2.3,Banks,Banks,Financials,0.8004926,SX7P Index,0.6701741
MC,MTX GR Equity,0,-0.5,Aerospace & Defense,Industrial Goods & Services,Industrials,-0.5603985,SXNP Index,0.650126
MC,MYI LN Equity,0,-1.1,Equity Investment Instruments,Financial Services,Financials,0.5347593,SXFP Index,0.905816
MC,NBLS LN Equity,0,-0.6,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,0.905816
MC,NEX LN Equity,0,-1.3,Travel & Leisure,Travel & Leisure,Consumer Services,0.6592292,SXTP Index,0.6633038
MC,NG/ LN Equity,0,-1.4,"Gas, Water & Multiutilities",Utilities,Utilities,1.900689,SX6P Index,1.683118
MC,NMC LN Equity,0,-0.2,Health Care Equipment & Services,Health Care,Health Care,0.5797101,SXDP Index,0.9666694
MC,NRE1V FH Equity,0,-0.7,Automobiles & Parts,Automobiles & Parts,Consumer Goods,1.505117,SXAP Index,0.5500247
MC,NRR LN Equity,0,-0.6,Real Estate Investment Trusts,Real Estate,Financials,0.9276438,SX86P Index,0.3669621
MC,NXG LN Equity,48.3,-2.8,Financial Services,Financial Services,Financials,-0.3883495,SXFP Index,0.905816
MC,NXT LN Equity,0,-6.4,General Retailers,Retail,Consumer Services,0.2006689,SXRP Index,0.6456596
MC,OCDO LN Equity,0,-0.3,Food & Drug Retailers,Retail,Consumer Services,-0.1919386,SXRP Index,0.6456596
MC,OERL SW Equity,0,-0.2,Industrial Engineering,Industrial Goods & Services,Industrials,-0.947226,SXNP Index,0.650126
MC,OSB LN Equity,0,-0.8,Financial Services,Financial Services,Financials,2.784563,SXFP Index,0.905816
MC,OTB LN Equity,0,-0.5,Travel & Leisure,Travel & Leisure,Consumer Services,-0.5825243,SXTP Index,0.6633038
MC,PAG LN Equity,0,-1,Financial Services,Financial Services,Financials,8.418367,SXFP Index,0.905816
MC,PAGE LN Equity,0,-1.5,Support Services,Industrial Goods & Services,Industrials,0.2654867,SXNP Index,0.650126
MC,PAH3 GR Equity,0,-1.3,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.4758419,SXAP Index,0.5500247
MC,PCT LN Equity,0,-1.3,Equity Investment Instruments,Financial Services,Financials,0.7961783,SXFP Index,0.905816
MC,PFC LN Equity,0,-1.1,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,-2.373581,SXEP Index,1.100116
MC,PFG LN Equity,0,-1.1,Financial Services,Financial Services,Financials,-0.910624,SXFP Index,0.905816
MC,PHNX LN Equity,0,-3.4,Life Insurance,Insurance,Financials,0.2248875,SXIP Index,1.062417
MC,PHP PZ Equity,0,-0.6,Real Estate Investment Trusts,Real Estate,Financials,0,SX86P Index,0.3669621
MC,PIN LN Equity,0,-0.8,Equity Investment Instruments,Financial Services,Financials,0.4975124,SXFP Index,0.905816
MC,PIRC IM Equity,0,-0.4,Automobiles & Parts,Automobiles & Parts,Consumer Goods,1.258389,SXAP Index,0.5500247
MC,PLI LN Equity,0,-0.6,Equity Investment Instruments,Financial Services,Financials,0.8438818,SXFP Index,0.905816
MC,PLP LN Equity,0,-0.6,Construction & Materials,Construction & Materials,Industrials,1.069519,SXOP Index,0.8841428
MC,PLUS LN Equity,51.1,0,Financial Services,Financial Services,Financials,-2.240896,SXFP Index,0.905816
MC,PMO LN Equity,0,-0.7,Oil & Gas Producers,Oil & Gas,Oil & Gas,2.777778,SXEP Index,1.100116
MC,PNL LN Equity,0,-0.6,Equity Investment Instruments,Financial Services,Financials,-0.1257862,SXFP Index,0.905816
MC,PNN LN Equity,0,-2.9,"Gas, Water & Multiutilities",Utilities,Utilities,1.033787,SX6P Index,1.683118
MC,POLY LN Equity,0,-1.9,Mining,Basic Resources,Basic Materials,1.0863,SXPP Index,-0.653875
MC,POM FP Equity,0,-0.4,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.2787068,SXAP Index,0.5500247
MC,PPB ID Equity,0,-0.3,Travel & Leisure,Travel & Leisure,Consumer Services,1.425439,SXTP Index,0.6633038
MC,PRSM LN Equity,33.5,0,Software & Computer Services,Technology,Technology,-1.005587,SX8P Index,0.2669742
MC,PRU LN Equity,0,-2.2,Life Insurance,Insurance,Financials,1.446341,SXIP Index,1.062417
